School_Name,School_Grade,Overall_ACH_Grade,Read_Ach_Grade,Math_Ach_Grade,Write_Ach_Grade,Sci_Ach_Grade,Overall_Weighted_Growth_Grade,Read_Growth_Grade,Math_Growth_Grade,Write_Growth_Grade,Enrol_TOT,PCT_AmInd,PCT_Asian,PCT_Black,PCT_hisp,PCT_White,PCT_PI,PCT_2ormore,PCT_FREE_MEAL,PCT_Single_Family,PCT_More_than_INCOME_60000,EDU_Population35to44years_Bachelorsdegreeorhigher,EDU_Population45to64years_Bachelorsdegreeorhigher
'LANDMARK ACADEMY AT REUNION',7,8,9,6,9,5,7,7,6,8,670,0.002985,0.010448,0.01194,0.2,0.738806,0,0.035821,0.096,0.275063,0.467962,0.176,0.148
'MISSION VIEJO ELEMENTARY SCHOOL',7,6,6,6,6,6,9,6,7,9,691,0.004342,0.039074,0.157742,0.199711,0.560058,0.005789,0.033285,0.431,0.282067,0.652763,0.311,0.314
'ARAGON ELEMENTARY SCHOOL',7,6,6,6,6,6,7,7,7,6,481,0.004158,0,0.087318,0.345114,0.496881,0.006237,0.060291,0.644,0.30535,0.532962,0.246,0.208
'BRISTOL ELEMENTARY SCHOOL',7,6,6,8,6,4,9,7,7,9,226,0.013274,0.00885,0.044248,0.384956,0.482301,0,0.066372,0.748,0.573593,0.333855,0.304,0.308
'GRANBY ELEMENTARY SCHOOL',7,7,7,9,9,5,6,7,6,6,335,0.00597,0,0.002985,0.170149,0.8,0.01791,0.002985,0.329,0.14897,0.590034,0.264,0.1
'SIMLA JUNIOR HIGH SCHOOL',7,6,6,6,8,9,7,6,6,10,76,0,0,0,0.105263,0.855263,0.013158,0.026316,0.461,0.4,0.524229,0.131,0.315
'COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL',7,8,8,8,8,8,5,6,5,6,273,0,0.018315,0.007326,0.117216,0.787546,0,0.069597,0,0.445581,0.486793,0.361,0.272
'GOLD RUSH ELEMENTARY',7,9,9,9,9,8,6,6,6,6,623,0.006421,0.046549,0.012841,0.0626,0.834671,0.00321,0.033708,0.077,0.120185,0.822696,0.538,0.516
'BURLINGTON ELEMENTARY SCHOOL',7,6.810069,6,7,6,6.785469,8,3,12,8,472,0,0.027542,0.006356,0.283898,0.658898,0.012712,0.010593,0.417,0.248516,0.505919,0.092,0.221
'CHERRELYN ELEMENTARY SCHOOL',7,5,5,6,5,3,9,7,9,9,239,0.016736,0.008368,0.008368,0.301255,0.635983,0,0.029289,0.682,0.348404,0.637414,0.532,0.5
'CUSTER COUNTY ELEMENTARY SCHOOL',7,9,9,10,6,9,6,6,6,5,181,0.005525,0.01105,0.005525,0.044199,0.922652,0,0.01105,0.452,0.341216,0.340196,0.213,0.373
'PRAIRIE HILLS ELEMENTARY SCHOOL',7,9,9,8,7,9,6,6,6,6,535,0.003738,0.024299,0.009346,0.147664,0.805607,0,0.009346,0.084,0.114405,0.836657,0.489,0.339
'SEVERANCE MIDDLE SCHOOL',7,7,7,7,9,7,6,6,7,6,351,0.008547,0.005698,0,0.150997,0.794872,0,0.039886,0.242,0.128079,0.704155,0.484,0.356
'SOUTHMOOR ELEMENTARY SCHOOL',7,9,9,9,9,9,6,6,6,6,481,0.006237,0.081081,0.118503,0.162162,0.577963,0.008316,0.045738,0.284,0.217599,0.66222,0.631,0.57
'SUMMIT MIDDLE SCHOOL',7,6,6,6,7,7,6,5,9,6,614,0.006515,0.011401,0.009772,0.28013,0.669381,0.001629,0.021173,0.352,0.225532,0.672515,0.3,0.633
'COMMUNITY LEADERSHIP ACADEMY',7,6,6,7,7,5,7,6,6,9,501,0.001996,0.001996,0,0.914172,0.081836,0,0,0.872,0.275063,0.467962,0.176,0.148
'CHALLENGER MIDDLE SCHOOL',7,9,9,7,10,11,6,6,6,6,691,0,0.033285,0.011577,0.120116,0.793054,0.001447,0.040521,0.082,0.171833,0.776514,0.588,0.576
'PLATEAU VALLEY ELEMENTARY SCHOOL',7,6,6,6,5,6,9,9,6,9,198,0,0.015152,0,0.141414,0.833333,0.005051,0.005051,0.42,0.413655,0.542135,0.066,0.206
'CHAPPELOW K-8 MAGNET SCHOOL',7,6,7,6,7,3,7,6,7,7,659,0.00607,0.007587,0.003035,0.474962,0.488619,0.001517,0.018209,0.455,0.164653,0.428713,0.173,0.165
'RED HILL ELEMENTARY SCHOOL',7,6,6,7,6,6,8,9,6,9,407,0.012285,0.007371,0,0.577396,0.395577,0,0.007371,0.459,0.138287,0.658933,0.22,0.281
'DEVELYN JUNIOR/SENIOR HIGH SCHOOL',7,12,13,13,12,12,3,2,7,1,1022,0.004892,0.05773,0.004892,0.098826,0.810176,0.000978,0.022505,0.057,0.303106,0.544596,0.181,0.391
'CIMARRON MIDDLE',7,9,9,8,9,9,6,5,7,6,1325,0.008302,0.024151,0.01434,0.098113,0.823396,0.000755,0.030943,0.094,0.120185,0.822696,0.538,0.516
'EUCLID MIDDLE SCHOOL',7,8,7,7,8,9,6,6,6,6,740,0.002703,0.036486,0.013514,0.164865,0.737838,0,0.044595,0.277,0.282369,0.611477,0.442,0.485
'POLTON COMMUNITY ELEMENTARY SCHOOL',7,7,6,7,6,6,6,5,6,6,485,0.004124,0.053608,0.187629,0.152577,0.498969,0.002062,0.101031,0.429,0.31147,0.481844,0.334,0.424
'ELK CREEK ELEMENTARY',7,6.810069,6,8,6,6.785469,6,6,6,5,284,0.003521,0,0.003521,0.440141,0.528169,0.003521,0.021127,0.529,0.084856,0.620301,0.244,0.313
'LEO WILLIAM BUTLER ELEMENTARY SCHOOL',7,5,3,6,5,6,9,6,12,7,681,0.002937,0.011747,0.002937,0.725404,0.248164,0.002937,0.005874,0.668,0.277155,0.533292,0.161,0.115
'LUMBERG ELEMENTARY SCHOOL',7,5,5,6,5,3,9,6,12,9,516,0.015504,0.001938,0.034884,0.804264,0.135659,0,0.007752,0.882,0.375211,0.341787,0.216,0.19
'PATTERSON ELEMENTARY SCHOOL',7,6,6,6,6,9,9,9,7,8,631,0.011094,0.058637,0.007924,0.377179,0.51664,0.001585,0.026941,0.498,0.357216,0.577561,0.26,0.332
'JOHN W THIMMIG ELEMENTARY SCHOOL',7,6,6,6,6,6,6,6,9,6,618,0.009709,0.040453,0.006472,0.491909,0.432039,0,0.019417,0.328,0.228351,0.654481,0.309,0.147
'SILVERTHORNE ELEMENTARY SCHOOL',7,6,5,7,6,5,7,7,10,5,339,0.00295,0.00885,0.017699,0.530973,0.415929,0.00295,0.020649,0.608,0.198092,0.756176,0.528,0.486
'THE DA VINCI ACADEMY SCHOOL',7,9,9,9,9,9,6,6,6,7,382,0,0.060209,0.034031,0.094241,0.719895,0.010471,0.081152,0.097,0.105768,0.85046,0.682,0.741
'LINCOLN ELEMENTARY SCHOOL',7,6,6,6,6,6,6,6,6,6,529,0.003781,0.003781,0,0.374291,0.606805,0,0.011342,0.652,0.256871,0.425036,0.144,0.195
'NEEDHAM ELEMENTARY SCHOOL',7,7,7,7,6,7,6,6,6,7,536,0.057836,0.009328,0,0.130597,0.791045,0,0.011194,0.324,0.206688,0.604119,0.489,0.54
'SOUTH MIDDLE SCHOOL',7,3,3,2,4,3,9,10,8,7,652,0.009202,0.018405,0.220859,0.656442,0.079755,0.004601,0.010736,0.893,0.393575,0.333094,0.114,0.136
'MESA VALLEY VISION HOME AND COMMUNITY PROGRAM',7,6,7,6,9,6,8,9,6,7,326,0.006135,0.027607,0.006135,0.015337,0.941718,0,0.003067,0.012,0.327075,0.40556,0.251,0.267
'FRANKTOWN ELEMENTARY SCHOOL',7,10,10,10,9,9,7,8,7,7,277,0.00361,0.01083,0.00361,0.122744,0.826715,0,0.032491,0.094,0.196881,0.765773,0.57,0.422
'HIGHLAND MIDDLE SCHOOL',7,6,6,6,7,6,9,7,10,8,198,0,0.010101,0.010101,0.368687,0.60101,0,0.010101,0.52,0.300156,0.55,0.282,0.304
'OLATHE MIDDLE SCHOOL',7,3,4,2,5,5,9,9,7,8,308,0.003247,0.003247,0.006494,0.431818,0.538961,0,0.016234,0.682,0.157721,0.41875,0.074,0.146
'RANCH CREEK ELEMENTARY',7,9,9,9,9,9,6,6,6,6,432,0.002315,0.020833,0.034722,0.125,0.766204,0,0.050926,0.103,0.069971,0.778142,0.66,0.537
'STONE CREEK SCHOOL',7,9,8,10,7,6,5,6,5,6,202,0,0.014851,0,0.138614,0.836634,0,0.009901,0.124,0.337098,0.461985,0.445,0.55
'SKY VISTA MIDDLE SCHOOL',7,7,7,6,8,9,7,6,7,6,829,0.003619,0.075995,0.143546,0.162847,0.576598,0.006031,0.031363,0.214,0.1872,0.742714,0.444,0.423
'BLEVINS MIDDLE SCHOOL',7,6,6,6,6,7,7,6,9,6,516.678349,0.009281,0.023713,0.03799,0.315076,0.586393,0.001955,0.025591,0.408,0.224761,0.60171,0.512,0.495
'CHARLES HAY WORLD SCHOOL',7,6,6,7,7,6,6,6,6,8,516.678349,0.009281,0.023713,0.03799,0.315076,0.586393,0.001955,0.025591,0.449,0.348404,0.637414,0.532,0.5
'OBERON JUNIOR HIGH SCHOOL',7,7,8,6,9,9,6,6,9,6,655,0.00458,0.01374,0.01374,0.143511,0.787786,0.001527,0.035115,0.194,0.175322,0.768389,0.497,0.441
'PROSPECT VALLEY ELEMENTARY SCHOOL',7,8,9,7,8,9,6,7,6,6,503,0.00994,0.019881,0.011928,0.210736,0.707753,0.003976,0.035785,0.262,0.445581,0.486793,0.361,0.272
'WHITTIER ELEMENTARY SCHOOL',7,7,6,9,6,9,6,6,6,6,369,0.00271,0.04065,0.02439,0.249322,0.634146,0.00542,0.04336,0.352,0.147704,0.718642,0.8,0.714
'BAYFIELD ELEMENTARY SCHOOL',7,7,7,9,6,8,6,6,6,5,660,0.013636,0.00303,0.00303,0.145455,0.821212,0,0.013636,0.346,0.22416,0.573333,0.228,0.346
'DOULL ELEMENTARY SCHOOL',7,3,3,5,3,1,10,9,9,12,494,0.004049,0.008097,0.01417,0.90081,0.062753,0,0.010121,0.952,0.372684,0.272369,0.099,0.114
'STOTT ELEMENTARY SCHOOL',7,6,7,6,6,8,6,9,6,7,365,0.013699,0.038356,0.010959,0.164384,0.731507,0,0.041096,0.302,0.264702,0.667416,0.35,0.329
'HOWELL K-8 SCHOOL',7,2,2,2,3,3,12,9,12,10,826,0.001211,0.002421,0.156174,0.802663,0.010896,0.001211,0.025424,0.937,0.306933,0.330056,0.093,0.155
'WINDSOR CHARTER ACADEMY',7,9,10,6,11,8,6,6,5,9,451,0,0.031042,0.004435,0.077605,0.849224,0,0.037694,0.171,0.128079,0.704155,0.484,0.356
'THE PINNACLE CHARTER SCHOOL ELEMENTARY',7,6,6,6,6,6,7,6,9,6,1015,0.008867,0.060099,0.019704,0.6,0.30936,0,0.00197,0.515,0.244731,0.752077,0.71,0.662
'KIOWA ELEMENTARY SCHOOL',7,6,6,6,6,6,9,6,12,6,175,0,0.005714,0.005714,0.091429,0.874286,0.005714,0.017143,0.432,0.167331,0.61063,0.24,0.38
'ODEA ELEMENTARY SCHOOL',7,6,7,7,6,6,7,6,6,8,362,0.005525,0.022099,0.008287,0.232044,0.696133,0,0.035912,0.449,0.119355,0.687251,0.597,0.525
'BROMLEY EAST CHARTER SCHOOL',7,6,7,6,6,6,6,6,6,6,865,0.003468,0.02659,0.00578,0.286705,0.648555,0.003468,0.025434,0.236,0.182254,0.61924,0.19,0.174
'CENTENNIAL MIDDLE SCHOOL',7,9,9,7,9,9,8,9,6,6,562,0.003559,0.051601,0.003559,0.233096,0.658363,0.001779,0.048043,0.214,0.199712,0.742248,0.78,0.731
'LA JARA ELEMENTARY SCHOOL',7,9,9,9,9,8,6,5,5,7,214,0,0,0,0.658879,0.331776,0,0.009346,0.715,0.153392,0.402027,0.289,0.271
'LESHER MIDDLE SCHOOL',7,7,7,7,9,9,6,5,6,6,516.678349,0.009281,0.023713,0.03799,0.315076,0.586393,0.001955,0.025591,0.4,0.271879,0.603845,0.437,0.461
'SOUTH MESA ELEMENTARY SCHOOL',7,7,7,8,7,9,6,6,6,5,338,0.017751,0.005917,0,0.426036,0.52071,0,0.029586,0.532,0.228487,0.501679,0.371,0.183
'TWAIN ELEMENTARY SCHOOL',7,5,5,6,5,5,7,6,9,6,343,0.005831,0.017493,0.014577,0.107872,0.813411,0,0.040816,0.157,0.239461,0.753581,0.573,0.57
'SHANNER ELEMENTARY SCHOOL',7,6,7,7,7,6,7,9,6,9,172,0.011628,0,0,0.511628,0.47093,0,0.005814,0.74,0.28866,0.394089,0.317,0.23
'TRAYLOR ELEMENTARY SCHOOL',7,6,6,6,6,5,6,6,9,5,592,0.008446,0.057432,0.006757,0.714527,0.184122,0.008446,0.02027,0.635,0.279104,0.587544,0.387,0.38
'EAGLESIDE ELEMENTARY SCHOOL',7,8,6,9,7,7,6,5,6,6,591,0.001692,0.018613,0.109983,0.208122,0.592217,0.010152,0.059222,0.263,0.30535,0.532962,0.246,0.208
'RUSSELL MIDDLE SCHOOL',7,6,6,6,6,6,7,7,8,6,740,0.012162,0.012162,0.055405,0.255405,0.593243,0.004054,0.067568,0.504,0.213906,0.621469,0.388,0.409
'STEDMAN ELEMENTARY SCHOOL',7,3,3,5,3,4,10,7,10,12,359,0,0.005571,0.598886,0.29805,0.064067,0.002786,0.030641,0.887,0.450721,0.521253,0.554,0.38
'MERINO JUNIOR SENIOR HIGH SCHOOL',7,6,6,6,6,7,6,6,6,5,154,0,0.025974,0.025974,0.071429,0.850649,0,0.025974,0.409,0.191589,0.507109,0.398,0.214
'BENNETT MIDDLE SCHOOL',7,6,6,6,7,6,7,6,8,8,225,0.008889,0.013333,0.013333,0.182222,0.751111,0.008889,0.022222,0.32,0.146675,0.663793,0.315,0.186
'DOLORES MIDDLE SCHOOL',7,6,7,6,6,7,6,6,9,6,163,0.042945,0.006135,0.01227,0.042945,0.889571,0,0.006135,0.442,0.090739,0.488614,0.268,0.319
'OAK CREEK ELEMENTARY SCHOOL',7,6,5,6,6,5,6,6,6,7,356,0.044944,0.014045,0.08427,0.485955,0.342697,0,0.02809,0.76,0.300089,0.624359,0.53,0.491
'WAYNE CARLE MIDDLE SCHOOL',7,6,7,6,6,9,7,6,9,5,325,0.009231,0.018462,0.015385,0.175385,0.750769,0,0.030769,0.271,0.254102,0.718477,0.441,0.355
'WEST MIDDLE SCHOOL',7,6,6,6,6,6,7,6,9,6,1132,0.000883,0.066254,0.036219,0.120141,0.734099,0.001767,0.040636,0.117,0.132817,0.752447,0.43,0.591
'GYPSUM ELEMENTARY SCHOOL',6,6,6,6,6,6,9,9,9,8,363,0.00551,0.002755,0,0.710744,0.278237,0.002755,0,0.646,0.138287,0.658933,0.22,0.281
'JOHNSON ELEMENTARY SCHOOL',6,7,8,8,6,7,7,6,6,6,417,0.016787,0.01199,0.014388,0.896882,0.05036,0,0.009592,0.966,0.372684,0.272369,0.099,0.114
'MURPHY CREEK K-8 SCHOOL',6,6,6,6,6,6,9,7,9,6,600,0.003333,0.051667,0.255,0.258333,0.375,0.001667,0.055,0.362,0.181263,0.643919,0.495,0.346
'STANSBERRY ELEMENTARY SCHOOL',6,9,9,9,9,6,6,6,6,6,243,0.004115,0.00823,0,0.234568,0.740741,0,0.012346,0.366,0.269146,0.607807,0.412,0.367
'EXPEDITIONARY LEARNING SCHOOL',6,7,9,6,8,10,6,7,6,6,361,0.00554,0.038781,0.041551,0.102493,0.756233,0,0.055402,0,0.215838,0.488018,0.521,0.382
'ESTES PARK K-5 SCHOOL',6,6,6,7,6,8,8,7,9,7,519,0.013487,0.009634,0.013487,0.304432,0.641618,0.009634,0.007707,0.434,0.124164,0.593048,0.471,0.48
'KING ELEMENTARY SCHOOL',6,9,9,9,9,8,6,6,5,6,447,0.004474,0.011186,0.069351,0.234899,0.536913,0.004474,0.138702,0.482,0.213906,0.621469,0.388,0.409
'PATRIOT ELEMENTARY SCHOOL',6,7,6,8,6,7,6,5,6,6,569,0.01406,0.012302,0.198594,0.209139,0.492091,0.029877,0.043937,0.518,0.199601,0.175879,0.255,0.368
'STETSON ELEMENTARY SCHOOL',6,8,7,8,9,7,6,5,5,6,630,0,0.039683,0.096825,0.184127,0.603175,0.001587,0.074603,0.167,0.200176,0.690626,0.4,0.371
'FLEMING HIGH SCHOOL',6,8,10,6,10,9,6,7,1,9,80,0,0.0125,0,0.0875,0.9,0,0,0.413,0.145455,0.371179,0.208,0.072
'PIKES PEAK SCHOOL EXPEDITIONARY LEARNING',6,6,9,6,7,6,7,9,6,6,383,0.007833,0.020888,0.02611,0.062663,0.859008,0.002611,0.020888,0.164,0.194022,0.696414,0.352,0.354
'ATLAS PREPARATORY SCHOOL',6,6,6,6,6,6,7,5,11,6,183,0.027322,0.016393,0.289617,0.338798,0.262295,0,0.065574,0.825,0.420069,0.318747,0.161,0.126
'MILLER MIDDLE SCHOOL',6,9,9,6,9,10,8,7,7,7,529,0.047259,0.005671,0.009452,0.132325,0.78828,0,0.017013,0.242,0.206688,0.604119,0.489,0.54
'NAMAQUA ELEMENTARY SCHOOL',6,7,7,7,7,7,6,6,6,6,396,0,0.025253,0.007576,0.078283,0.871212,0.007576,0.010101,0.182,0.222,0.568413,0.382,0.297
'PONDEROSA ELEMENTARY SCHOOL',6,6,6,6,6,6,7,6,8,7,755,0.007947,0.063576,0.315232,0.366887,0.209272,0.003974,0.033113,0.651,0.415725,0.362962,0.246,0.224
'SKYVIEW ELEMENTARY SCHOOL',6,9,9,9,9,10,6,6,6,6,524,0,0.022901,0.019084,0.267176,0.687023,0,0.003817,0.307,0.141522,0.793914,0.433,0.285
'OMAR D BLAIR CHARTER SCHOOL',6,6,6,5,6,6,9,7,10,9,800,0.00125,0.09,0.3325,0.38125,0.13375,0.00125,0.06,0.539,0.284428,0.532272,0.282,0.304
'NORTH FORK VISION SCHOOL',6,5,6,3,6,5,9,11,6,8,96,0.010417,0,0,0.020833,0.927083,0,0.041667,0.24,0.256871,0.425036,0.144,0.195
'ORCHARD MESA MIDDLE SCHOOL',6,6,6,5,6,7,9,9,10,9,537,0.007449,0.007449,0.003724,0.255121,0.700186,0,0.026071,0.581,0.306263,0.442336,0.144,0.221
'PUEBLO WEST ELEMENTARY SCHOOL',6,6,6,7,6,6,6,6,5,9,376,0.021277,0.007979,0.026596,0.382979,0.550532,0,0.010638,0.468,0.226384,0.614405,0.295,0.317
'DAKOTA VALLEY ELEMENTARY SCHOOL',6,7,7,8,6,7,5,6,6,6,869,0.005754,0.118527,0.098964,0.151899,0.592635,0.002301,0.029919,0.187,0.282067,0.652763,0.311,0.314
'LAFAYETTE ELEMENTARY SCHOOL',6,7,7,7,6,9,6,6,7,6,640,0,0.0375,0.014063,0.176563,0.71875,0,0.053125,0.208,0.304228,0.648784,0.598,0.494
'EDISON ELEMENTARY SCHOOL',6,7,7,7,8,7,6,7,4,9,571,0.007005,0.017513,0.014011,0.388792,0.527145,0.005254,0.04028,0.384,0.297563,0.658738,0.522,0.379
'CREEKSIDE ELEMENTARY SCHOOL AT MARTIN PARK',6,6,5,6,6,6,8,7,9,6,356,0.005618,0.061798,0.033708,0.33427,0.514045,0,0.050562,0.402,0.173833,0.798784,0.876,0.75
'D C S MONTESSORI CHARTER SCHOOL',6,10,12,9,10,10,5,6,2,6,488,0.016393,0.038934,0.008197,0.067623,0.831967,0,0.036885,0.042,0.11606,0.842772,0.69,0.632
'MOUNTAINSIDE ELEMENTARY SCHOOL',6,6,6,6,6,5,7,6,9,6,523,0.011472,0.015296,0.141491,0.166348,0.594646,0.007648,0.063098,0.681,0.199601,0.175879,0.255,0.368
'MOUNTAIN VIEW ELEMENTARY SCHOOL',6,6,5,6,6,5,6,9,5,6,675,0.001481,0.041481,0.005926,0.155556,0.779259,0,0.016296,0.253,0.218448,0.735466,0.505,0.374
'MOUNTAIN RIDGE MIDDLE SCHOOL',6,9,9,8,10,9,5,5,6,5,1052,0.002852,0.043726,0.011407,0.105513,0.79943,0.002852,0.034221,0.07,0.171833,0.776514,0.588,0.576
'WOODGLEN ELEMENTARY SCHOOL',6,6,6,6,6,6,7,6,6,7,390,0.005128,0.005128,0.005128,0.302564,0.664103,0.002564,0.015385,0.423,0.218327,0.588498,0.222,0.145
'PRAIRIE WINDS ELEMENTARY SCHOOL',6,8,8,9,7,6,5,6,3,6,369,0.00271,0.0271,0.01626,0.067751,0.861789,0,0.02439,0.057,0.226384,0.614405,0.295,0.317
'BAUDER ELEMENTARY SCHOOL',6,6,6,7,6,6,7,7,7,7,595,0.003361,0.033613,0.028571,0.242017,0.67395,0,0.018487,0.542,0.224761,0.60171,0.512,0.495
'SKYVIEW MIDDLE SCHOOL',6,6,6,6,7,6,6,5,7,6,1081,0.006475,0.06568,0.109158,0.19334,0.601295,0.00185,0.022202,0.21,0.200176,0.690626,0.4,0.371
'ADVENTURE ELEMENTARY',6,3,2,3,3,3,12,10,12,10,364,0.010989,0.005495,0.008242,0.821429,0.148352,0,0.005495,0.909,0.381455,0.357797,0.131,0.094
'FALCON BLUFFS MIDDLE SCHOOL',6,9,9,7,9,10,6,6,6,6,697,0,0.011478,0.001435,0.137733,0.817791,0.002869,0.028694,0.142,0.245344,0.709545,0.432,0.41
'FOOTHILLS ELEMENTARY SCHOOL',6,6,6,6,6,7,6,8,6,6,416,0.004808,0.036058,0.007212,0.137019,0.766827,0.002404,0.045673,0.163,0.213518,0.676677,0.486,0.492
'FREMONT ELEMENTARY SCHOOL',6,6,6,7,6,7,6,6,6,5,416,0.004808,0.019231,0.067308,0.240385,0.579327,0.004808,0.084135,0.534,0.264702,0.667416,0.35,0.329
'HAMILTON MIDDLE SCHOOL',6,7,7,6,9,7,7,9,6,9,977,0.003071,0.037871,0.181167,0.319345,0.401228,0,0.057318,0.527,0.365584,0.409034,0.462,0.491
'SIERRA VISTA ELEMENTARY SCHOOL',6,8,9,9,9,6,6,9,3,7,508,0.001969,0.021654,0.003937,0.324803,0.627953,0,0.019685,0.289,0.226384,0.614405,0.295,0.317
'TURNER MIDDLE SCHOOL',6,8,9,7,9,9,6,5,7,3,407,0.007371,0.009828,0.002457,0.108108,0.857494,0.002457,0.012285,0.219,0.232671,0.738891,0.363,0.317
'SWALLOWS CHARTER ACADEMY',6,7,7,8,6,6,6,6,6,6,263,0,0.011407,0.003802,0.338403,0.642586,0,0.003802,0.27,0.226384,0.614405,0.295,0.317
'DOS RIOS ELEMENTARY SCHOOL',6,5,5,6,5,5,6,6,9,5,429,0.018648,0.004662,0.006993,0.333333,0.622378,0,0.013986,0.809,0.164653,0.428713,0.173,0.165
'FORT MORGAN MIDDLE SCHOOL',6,5,5,2,6,6,9,9,8,9,479,0.002088,0.002088,0.033403,0.634656,0.321503,0,0.006263,0.716,0.301288,0.369388,0.196,0.172
'GRANT RANCH K-8 SCHOOL',6,6,6,6,6,6,7,6,7,6,763,0.006553,0.078637,0.034076,0.470511,0.373526,0.002621,0.034076,0.508,0.192921,0.732433,0.498,0.491
'SWINK JUNIOR-SENIOR HIGH SCHOOL',6,6,8,6,6,7,7,10,6,6,175,0,0.045714,0.017143,0.262857,0.674286,0,0,0.36,0.666667,0.398148,0.286,0.126
'VALDEZ ELEMENTARY SCHOOL',6,2,2,3,3,1,11,9,12,8,369,0.00271,0.00271,0.00813,0.756098,0.205962,0,0.02439,0.808,0.375954,0.526042,0.497,0.329
'BEULAH ELEMENTARY SCHOOL',6,9,9,11,6,7,6,5,6,6,83,0,0,0,0.192771,0.807229,0,0,0.494,0.166667,0.484472,0.321,0.322
'CENTENNIAL ACADEMY OF FINE ARTS EDUCATION',6,6,6,6,6,6,6,8,5,6,533,0.003752,0.031895,0.02439,0.305816,0.587242,0.001876,0.045028,0.531,0.192921,0.732433,0.498,0.491
'PAWNEE ELEMENTARY SCHOOL',6,8,8,9,7,6,6,6,5,6,34,0,0,0,0,1,0,0,0.324,0.097561,0.466321,0.076,0.288
'IDALIA ELEMENTARY SCHOOL',6,6.810069,6,6,6,6.785469,6,3,7,9,107,0.056075,0,0,0.299065,0.64486,0,0,0.638,0,0.543103,0.39,0.191
'HI PLAINS ELEMENTARY SCHOOL',6,7,9,9,6,6,6,6,6,3,51,0,0,0.058824,0.117647,0.823529,0,0,0.63,0,0.5,0.111,0.116
'WALT CLARK MIDDLE SCHOOL',6,6,6,6,6,6,7,9,6,7,574,0.005226,0.003484,0.003484,0.141115,0.832753,0.010453,0.003484,0.3,0.222,0.568413,0.382,0.297
'KUNSMILLER CREATIVE ARTS ACADEMY',6,5,3,5,5,5,7,6,9,6,653,0.003063,0.033691,0.036753,0.709035,0.199081,0,0.018377,0.773,0.372684,0.272369,0.099,0.114
'EDGEWATER ELEMENTARY SCHOOL',6,5,4,6,5,3,10,9,12,7,443,0.013544,0.002257,0.011287,0.812641,0.137698,0.002257,0.020316,0.943,0.375211,0.341787,0.216,0.19
'LOCHBUIE ELEMENTARY SCHOOL',6,6,6,7,6,6,6,6,6,7,529,0.003781,0.00189,0.009452,0.480151,0.465028,0.00189,0.037807,0.621,0.109359,0.653139,0.175,0.251
'GARNET MESA ELEMENTARY SCHOOL',6,7,6,9,6,6,6,6,6,6,539,0.003711,0.003711,0.003711,0.306122,0.653061,0,0.029685,0.631,0.256871,0.425036,0.144,0.195
'PEIFFER ELEMENTARY SCHOOL',6,7,8,6,9,6,6,9,5,6,409,0.002445,0.022005,0.007335,0.242054,0.699267,0,0.026895,0.313,0.16567,0.824568,0.56,0.538
'REMINGTON ELEMENTARY SCHOOL',6,6,6,6,6,7,6,6,6,6,624,0.001603,0.025641,0.073718,0.259615,0.557692,0.003205,0.078526,0.278,0.200176,0.690626,0.4,0.371
'STRATMOOR HILLS ELEMENTARY SCHOOL',6,6,5,6,6,6,8,6,6,9,282,0.007092,0.021277,0.124113,0.368794,0.375887,0,0.102837,0.851,0.300089,0.624359,0.53,0.491
'AURORA FRONTIER K-8',6,6,6,7,6,6,6,6,6,6,628,0.006369,0.127389,0.178344,0.256369,0.377389,0.001592,0.052548,0.293,0.282067,0.652763,0.311,0.314
'EAGLEVIEW MIDDLE SCHOOL',6,8,9,6,9,9,6,6,6,7,976,0.008197,0.035861,0.050205,0.125,0.729508,0.007172,0.044057,0.152,0.180395,0.790978,0.61,0.664
'ENGLEWOOD LEADERSHIP ACADEMY',6,10,12,7,12,12,6,6,3,9,68,0.029412,0.058824,0.014706,0.191176,0.705882,0,0,0.265,0.348404,0.637414,0.532,0.5
'MOREY MIDDLE SCHOOL',6,6,6,6,8,7,8,7,7,9,813,0.00246,0.03075,0.307503,0.282903,0.317343,0.00246,0.056581,0.536,0.300654,0.681488,0.614,0.537
'CORTEZ MIDDLE SCHOOL',6,5,5,5,6,6,9,7,8,9,638,0.291536,0.00627,0.004702,0.181818,0.5,0,0.015674,0.625,0.374063,0.405075,0.22,0.259
'MOORE K-8 SCHOOL',6,5,5,6,5,5,7,6,9,7,465,0.027957,0.012903,0.225806,0.380645,0.288172,0,0.064516,0.791,0.300654,0.681488,0.614,0.537
'PITT-WALLER K-8 SCHOOL',6,5,5,3,5,5,9,8,11,7,972,0.00823,0.074074,0.350823,0.383745,0.099794,0.003086,0.080247,0.692,0.284428,0.532272,0.282,0.304
'RIFLE MIDDLE SCHOOL',6,5,5,6,6,6,9,9,7,9,754,0.003979,0,0.001326,0.497347,0.486737,0,0.01061,0.55,0.242424,0.56471,0.124,0.11
'COMMUNITY MONTESSORI SCHOOL',6,8,9,7,7,10,6,6,7,6,315,0.006349,0.095238,0,0.177778,0.64127,0,0.079365,0.208,0.173833,0.798784,0.876,0.75
'DENISON MONTESSORI SCHOOL',6,6,6,6,6,6,9,8,9,9,433,0.006928,0.036952,0.016166,0.667436,0.249423,0,0.023095,0.576,0.372684,0.272369,0.099,0.114
